"Job","User","Project","Host Name","Partition","QOS","Submit","Start","End","Wait Time","Elapsed Secs","CPUs","Nodes Allocated","Hours Charged","Raw Hours","Machine Hours"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:51","2020-09-14 19:16:47","2020-09-14 19:19:50","596","183","1024","16","113.86666666666666","0.8133333333333334","113.86666666666666"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:52","2020-09-14 19:19:52","2020-09-14 19:23:00","780","188","1024","16","116.97777777777777","0.8355555555555556","116.97777777777777"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 19:06:52","2020-09-14 19:20:06","2020-09-14 19:21:50","794","104","1024","16","64.71111111111111","0.4622222222222222","64.71111111111111"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-14 20:54:46","2020-09-14 20:54:46","2020-09-14 20:58:59","0","253","64","1","9.838888888888889","0.07027777777777777","9.838888888888889"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-15 18:03:51","2020-09-15 18:03:51","2020-09-15 18:04:04","0","13","64","1","0.5055555555555555","0.003611111111111111","0.5055555555555555"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-15 18:06:44","2020-09-15 18:06:44","2020-09-15 18:13:04","0","380","64","1","14.777777777777779","0.10555555555555556","14.777777777777779"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-09-15 18:13:43","2020-09-15 18:13:43","2020-09-15 18:14:40","0","57","64","1","2.216666666666667","0.015833333333333335","2.216666666666667"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:43:11","2020-10-04 15:43:14","2020-10-04 15:43:19","3","5","64","1","0.19444444444444445","0.001388888888888889","0.19444444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:44:17","2020-10-04 15:44:18","2020-10-04 15:44:23","1","5","64","1","0.19444444444444445","0.001388888888888889","0.19444444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:46:03","2020-10-04 15:46:09","2020-10-04 15:46:13","6","4","64","1","0.15555555555555556","0.0011111111111111111","0.15555555555555556"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:50:27","2020-10-04 15:50:30","2020-10-04 15:50:37","3","7","64","1","0.2722222222222222","0.0019444444444444444","0.2722222222222222"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:51:40","2020-10-04 15:51:40","2020-10-04 15:51:42","0","2","64","1","0.07777777777777778","0.0005555555555555556","0.07777777777777778"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:52:10","2020-10-04 15:52:13","2020-10-04 15:52:18","3","5","64","1","0.19444444444444445","0.001388888888888889","0.19444444444444445"
"","Blaschke, Johannes","lcls","cori haswell","resv","resv","2020-10-04 15:53:16","2020-10-04 15:53:18","2020-10-04 15:53:21","2","3","64","1","0.11666666666666667","0.0008333333333333334","0.11666666666666667"
